service,flag,logged_in,serror_rate,srv_serror_rate,same_srv_rate,dst_host_count,dst_host_srv_count,dst_host_serror_rate,dst_host_srv_serror_rate,class
domain_u,SF,0,0,0,1,255,226,0,0,normal
smtp,SF,1,0,0,1,51,96,0,0,normal
csnet_ns,S0,0,1,1,0.02,255,5,1,1,neptune
eco_i,SF,0,0,0,1,2,110,0,0,ipsweep
http,SF,1,0,0,1,65,255,0,0,normal
time,SF,0,0,0,1,18,2,0,0,ipsweep
netbios_ssn,S0,0,1,1,0.01,255,2,1,1,neptune
http,SF,1,0,0,1,139,255,0.01,0.01,normal
http,SF,1,0.5,0.5,1,2,88,0.5,0.01,normal
private,S0,0,1,1,0.3,255,24,1,1,neptune
hostnames,REJ,0,0,0,0.01,255,1,0,0,neptune
ntp_u,SF,0,0,0,0.17,84,34,0,0,normal
private,SF,0,0,0,1,171,147,0,0,nmap
eco_i,SF,0,0,0,1,1,134,0,0,ipsweep
http,SF,1,0,0,1,255,255,0,0,normal
http,SF,1,0,0,1,57,255,0,0,normal
telnet,S1,0,1,1,1,127,2,0.02,1,normal
domain_u,SF,0,0,0,1,147,209,0,0,normal
ftp_data,SF,1,0,0,1,91,41,0.01,0.02,normal
http,SF,1,0,0,1,255,255,0,0,normal
smtp,SF,1,0,0,0.5,255,79,0,0,normal
ftp_data,SF,0,0,0,1,28,66,0,0,normal
other,REJ,0,0.21,0,0,255,1,0.2,0,satan
eco_i,SF,0,0,0,0.5,255,2,0,0,normal
http,SF,1,0,0,1,22,255,0,0,normal
http,SF,1,0,0,1,255,255,0,0,normal
domain_u,SF,0,0,0,1,157,153,0,0,normal
ftp_data,SF,1,0,0,1,175,53,0,0,normal
domain_u,SF,0,0,0,1,255,255,0,0,normal
ftp_data,REJ,0,0.07,0,0.01,255,3,0.08,0,satan
other,SF,0,0,0,1,255,1,0,0,normal
sql_net,S0,0,1,1,0.03,255,21,1,1,neptune
http,SF,1,0,0,1,32,255,0,0,normal
gopher,S0,0,1,1,0.13,255,1,1,1,neptune
http,REJ,0,0,0,1,72,255,0,0,normal
http,SF,1,0,0,1,255,255,0,0,normal
private,REJ,0,0,0,0.09,255,20,0,0,neptune
http,SF,1,0,0,1,163,255,0,0,normal
smtp,SF,1,0,0,1,43,157,0,0,normal
login,S0,0,1,1,0.01,255,1,1,1,neptune
private,RSTR,0,0,0,1,255,1,0,0,portsweep
http,REJ,0,0,0,1,1,251,0,0,normal
http,SF,1,0,0,1,81,255,0,0,normal
Z39_50,S0,0,1,1,0.08,255,22,1,1,neptune
http,SF,1,0,0,1,255,255,0,0,normal
private,S0,0,1,1,0.05,255,13,1,1,neptune
other,SF,0,0,0,0.2,255,1,0,0,normal
private,S0,0,1,1,0.07,255,2,1,1,neptune
private,S0,0,1,1,0.06,255,6,1,1,neptune
ftp_data,SF,0,0,0,1,88,30,0,0,normal
eco_i,SF,0,0,0,1,3,151,0,0,ipsweep
ecr_i,SF,0,0,0,1,255,255,0,0,smurf
name,REJ,0,0,0,0.07,255,16,0,0,neptune
http,SF,1,0,0,1,4,255,0,0,normal
domain_u,SF,0,0,0,1,255,229,0,0,normal
eco_i,SF,0,0,0,1,4,255,0,0,ipsweep
smtp,SF,1,0,0,1,182,198,0,0,normal
smtp,SF,1,0,0,1,102,161,0,0,normal
http,SF,1,0,0,1,255,255,0,0,normal
private,S0,0,1,1,0.06,255,12,1,1,neptune
smtp,SF,1,0,0,1,12,20,0,0,normal
private,S0,0,1,1,0.1,226,19,1,1,neptune
http,SF,1,0,0,1,255,255,0,0,normal
netstat,S0,0,1,1,0.15,255,20,1,1,neptune
domain_u,SF,0,0,0,1,78,77,0,0,normal
ftp_data,SF,1,0,0,1,5,30,0,0.03,warezclient
auth,S0,0,1,1,0.03,255,8,1,1,neptune
other,SF,0,0,0,0.4,255,4,0,0,normal
courier,REJ,0,0,0,0.08,255,9,0,0,neptune
private,S0,0,1,1,0,255,20,1,1,neptune
private,S0,0,1,1,0.02,255,3,1,1,neptune
ftp_data,SF,1,0,0,1,3,45,0,0,warezclient
http,SF,1,0,0,1,70,255,0.01,0,normal
http,SF,1,0,0,1,255,255,0,0,normal
private,SF,0,0,0,1,255,123,0.09,0,teardrop
telnet,S0,0,1,1,0.55,231,58,1,0.98,neptune
finger,SF,0,0,0,1,113,2,0,0,normal
http,SF,1,0,0,1,33,255,0,0,normal
http,SF,1,0,0,1,107,255,0.01,0,normal
http,SF,1,0,0,1,35,255,0,0,normal
http,SF,1,0,0,1,138,138,0,0,back
http,REJ,0,0,0,1,253,210,0,0,normal
http,SF,1,0.33,0.33,1,3,255,0.33,0,normal
sql_net,S0,0,1,1,0.04,255,9,1,1,neptune
smtp,SF,1,0,0,1,255,5,0,0,normal
domain_u,SF,0,0,0,1,255,254,0,0,normal
http,SF,1,0,0,1,85,255,0,0.01,normal
http,SF,1,0,0,1,214,214,0,0,normal
domain_u,SF,0,0,0,0.99,255,230,0,0,normal
whois,S0,0,1,1,0.04,255,8,1,1,neptune
eco_i,SF,0,0,0,1,2,80,0,0,nmap
private,S0,0,1,1,0.01,255,10,1,1,neptune
ftp_data,SF,1,0,0,1,255,21,0.8,0,normal
private,S0,0,1,1,0.06,255,13,1,1,neptune
http,SF,1,0,0,1,255,255,0,0,normal
private,REJ,0,0.08,0,0,255,1,0.08,0,satan
pop_3,SF,1,0,0,0.25,194,4,0.01,0,normal
http,SF,1,0,0,1,7,255,0,0,normal
domain,REJ,0,0,0,0.07,255,20,0,0,neptune
finger,S0,0,1,1,0.26,255,59,1,1,neptune
http,SF,1,0,0,1,36,255,0,0,normal
smtp,SF,1,0,0,1,10,103,0,0,normal
ftp_data,SF,0,0,0,1,40,32,0,0,normal
telnet,S0,0,0.94,1,0.19,255,24,1,1,neptune
ftp_data,SF,1,0,0,1,4,44,0,0,warezclient
http,SF,1,0,0,1,5,255,0,0,normal
http,SF,1,0,0,1,255,255,0,0,normal
http,REJ,0,0,0,1,5,235,0,0,normal
domain_u,SF,0,0,0,1,255,24,0,0,normal
eco_i,SF,0,0,0,1,1,95,0,0,ipsweep
http,SF,1,0,0,1,46,255,0,0,normal
ecr_i,SF,0,0,0,1,3,4,0,0,normal
other,SF,0,0,0,1,255,1,0,0,normal
http,S0,0,1,1,1,10,103,0.1,0.01,normal
courier,S0,0,1,1,0.11,255,13,1,1,neptune
netbios_ns,S0,0,1,1,0.14,255,15,1,1,neptune
domain_u,SF,0,0,0,1,255,230,0,0,normal
smtp,SF,1,0,0,1,1,1,0,0,normal
http,REJ,0,0,0,1,29,247,0,0,normal
private,S0,0,1,1,0.03,255,11,1,1,neptune
mtp,S0,0,1,1,0.04,255,21,1,1,neptune
private,S0,0,1,1,0.06,255,12,1,1,neptune
http,SF,1,0,0,1,51,255,0,0,normal
netbios_ns,REJ,0,0,0,0.04,255,9,0,0,neptune
http,SF,1,0,0,1,24,255,0,0,normal
http,SF,1,0,0,1,4,255,0,0,normal
domain_u,SF,0,0,0,1,255,239,0,0,normal
ctf,S0,0,1,1,0.08,255,17,1,1,neptune
http,SF,1,0,0,1,19,255,0,0,normal
domain_u,SF,0,0,0,0.5,255,207,0,0,normal
bgp,S0,0,1,1,0.08,255,25,1,1,neptune
http,SF,1,0,0,1,34,255,0,0,normal
ecr_i,SF,0,0,0,1,255,255,0,0,smurf
private,REJ,0,0,0,0.06,255,32,0,0,neptune
urp_i,SF,0,0,0,0.06,255,15,0,0,normal
ssh,S0,0,1,1,0.02,255,16,1,1,neptune
domain_u,SF,0,0,0,1,255,252,0,0,normal
http,SF,1,0,0,1,255,255,0,0,normal
smtp,SF,1,0,0,1,103,173,0,0,normal
http,SF,1,0,0,1,30,204,0,0,normal
private,S0,0,1,1,0.06,255,6,1,1,neptune
finger,S0,0,1,1,0.25,88,28,1,0.79,neptune
domain_u,SF,0,0,0,1,255,230,0,0,normal
smtp,SF,1,0,0,1,145,163,0,0,normal
domain_u,SF,0,0,0,1,255,206,0,0,normal
http,SF,1,0,0,1,255,255,0,0,normal
http,SF,1,0,0,1,93,255,0,0,normal
private,RSTR,0,0,0,1,255,2,0,0,portsweep
smtp,SF,1,0,0,1,27,193,0,0,normal
domain_u,SF,0,0,0,1,255,255,0,0,normal
ldap,REJ,0,0,0,0.13,255,20,0,0,neptune
sql_net,REJ,0,0,0,0.07,255,12,0,0,neptune
http,SF,1,0,0,1,40,255,0,0,normal
netbios_ns,S0,0,1,1,0.17,255,22,1,1,neptune
private,S0,0,1,1,0.03,255,6,1,1,neptune
http,SF,1,0,0,1,36,255,0,0.01,normal
finger,RSTO,0,0,0,0.02,255,6,0,0,neptune
smtp,SF,1,0,0,0.33,98,160,0,0,normal
private,S0,0,1,1,0.17,255,17,1,1,neptune
http,SF,1,0,0,1,255,255,0,0,normal
time,S0,0,1,1,0.1,255,2,1,1,neptune
http,SF,1,0,0,1,255,255,0,0,normal
http,REJ,0,0,0,1,1,201,0,0,normal
private,SF,0,0,0,1,255,15,0,0,teardrop
http,SF,1,0,0,1,70,230,0,0,normal
http,SF,1,0,0,1,255,255,0,0,normal
eco_i,SF,0,0,0,1,23,129,0,0,normal
domain_u,SF,0,0,0,0.5,7,5,0,0,normal
domain,S0,0,1,1,0.08,255,19,1,1,neptune
ldap,RSTR,0,0,0,1,255,1,0,0,portsweep
urp_i,SF,0,0,0,0.25,255,11,0,0,normal
http,SF,1,0,0,1,255,255,0,0,normal
private,REJ,0,0.07,0,0,255,1,0.08,0,satan
domain_u,SF,0,0,0,1,255,176,0,0,normal
finger,RSTR,0,0,0,1,1,5,0,0,normal
http,REJ,0,0,0,1,1,255,0,0,normal
http,SF,1,0,0,1,150,255,0,0,normal
efs,S0,0,1,1,0.04,255,5,1,1,neptune
smtp,SF,1,0,0,1,230,146,0,0,normal
http,SF,1,0,0,1,255,255,0.01,0.01,normal
daytime,RSTO,0,0,0,0.03,255,9,0,0,neptune
smtp,SF,1,0,0,1,160,148,0,0,normal
private,S0,0,1,1,0.12,255,2,1,1,neptune
domain_u,SF,0,0,0,1,40,44,0,0,normal
domain_u,SF,0,0,0,1,255,254,0,0,normal
http,SF,1,0,0,1,255,255,0,0,normal
private,RSTR,0,0,0,1,255,1,0,0,portsweep
auth,S0,0,1,1,0.03,255,4,1,1,neptune
ecr_i,SF,0,0,0,1,255,20,0,0,smurf
http,SF,1,0,0,1,255,255,0,0,normal
pop_3,SF,0,0.07,0,0,255,1,0.07,0,satan
ecr_i,SF,0,0,0,1,201,201,0,0,smurf
eco_i,SF,0,0,0,1,5,254,0.2,0,nmap
http,SF,1,0,0,1,255,223,0,0,normal
domain_u,SF,0,0,0,1,255,226,0,0,normal
domain_u,SF,0,0,0,1,255,253,0,0,normal
http,SF,1,0,0,1,19,255,0,0.01,normal
http,SF,1,0,0,1,255,255,0,0,normal
ftp,S0,0,1,1,0.07,255,13,1,1,neptune
finger,S0,0,1,1,0.35,255,47,1,1,neptune
private,S0,0,1,1,0.06,255,6,1,1,neptune
private,REJ,0,0,0,0.01,255,2,0,0,neptune
private,S0,0,1,1,0.08,255,14,1,1,neptune
http,SF,1,0,0,1,255,255,0,0,normal
eco_i,SF,0,0,0,1,1,54,0,0,ipsweep
private,SF,0,0,0,0.07,255,1,0,0,satan
http,SF,1,0,0,1,255,255,0,0,normal
pop_3,SF,1,0,0,1,1,8,0,0,normal
private,S0,0,1,1,0.04,255,14,1,1,neptune
domain_u,SF,0,0,0,1,255,226,0,0,normal
http,SF,1,0,0,1,25,193,0,0,normal
http_443,S0,0,1,1,0.14,255,18,1,1,neptune
hostnames,REJ,0,0,0,0,255,1,0,0,neptune
ftp,SF,1,0,0,1,255,38,0.07,0,warezclient
private,S0,0,1,1,0.05,255,19,1,1,neptune
http,REJ,0,0,0,1,1,155,0,0,normal
private,SF,0,0,0,0.09,255,2,0,0,satan
shell,S0,0,1,1,0.13,255,13,1,1,neptune
domain_u,SF,0,0,0,1,255,189,0,0,normal
ftp,SF,1,0,0,1,255,130,0,0,warezclient
private,REJ,0,0,0,0,255,1,0,0,portsweep
http,SF,1,0,0,1,44,255,0,0,normal
klogin,S0,0,1,1,0.63,255,24,1,1,neptune
http,SF,1,0,0,1,255,255,0,0,normal
smtp,SF,1,0,0,1,30,21,0,0,normal
daytime,S0,0,1,1,0.09,255,20,1,1,neptune
http,SF,1,0,0,1,80,255,0,0.01,normal
finger,S0,0,1,1,0.26,255,22,1,1,neptune
ftp,SF,1,0,0,1,255,57,0,0,normal
telnet,S0,0,0.97,1,0.32,255,9,1,1,neptune
http,SF,1,0,0,1,143,247,0,0,normal
http,SF,1,0,0,1,255,255,0,0,normal
smtp,SF,1,0,0,1,147,86,0.01,0,normal
http,REJ,0,0,0,1,2,143,0,0,normal
http,S2,1,0.5,0.07,1,110,255,0.01,0,normal
http,SF,1,0,0,1,193,255,0.01,0.01,normal
http,SF,1,0,0,1,255,255,0,0,normal
private,S0,0,1,1,0.16,255,11,1,1,neptune
private,S0,0,1,1,0.03,255,7,1,1,neptune
private,S0,0,1,1,0.07,255,2,1,1,neptune
http,SF,1,0,0,1,12,255,0,0,normal
discard,REJ,0,0.07,0,0,255,1,0.12,0,satan
other,REJ,0,0.07,0,0,255,1,0.09,0,satan
csnet_ns,REJ,0,0.07,0,0,255,1,0.07,0,satan
smtp,SF,1,0,0,1,149,196,0,0,normal
nnsp,S0,0,1,1,0.1,255,10,1,1,neptune
http,SF,1,0,0,1,255,255,0,0,normal
finger,S0,0,1,1,0.28,255,62,1,1,neptune
private,S0,0,1,1,0.06,255,16,1,1,neptune
private,SF,0,0,0,0.93,255,201,0,0,satan
private,S0,0,1,1,0.03,255,19,1,1,neptune
vmnet,S0,0,1,1,0.02,255,6,1,1,neptune
csnet_ns,REJ,0,0,0,0.07,255,17,0,0,neptune
supdup,REJ,0,0,0,0.04,255,1,0,0,neptune
http,SF,1,0,0,1,3,255,0,0.01,normal
telnet,S0,0,1,1,0.09,44,6,0.95,0.33,neptune
bgp,REJ,0,0,0,0.07,255,15,0,0,neptune
http,SF,1,0,0.08,1,47,255,0,0,normal
mtp,S0,0,1,1,0.08,255,20,1,1,neptune
other,REJ,0,0.08,0,0,255,1,0.08,0,satan
ecr_i,SF,0,0,0,1,255,94,0,0,smurf
http,SF,1,0,0,1,3,255,0,0,normal
http,SF,1,0,0,1,13,255,0,0,normal
http,SF,1,0,0,1,255,255,0,0,normal
uucp,RSTO,0,0,0,0.04,255,4,0,0,neptune
http,SF,1,0,0,1,114,255,0,0,normal
http,REJ,0,0,0,1,41,37,0,0,normal
http,SF,1,0,0,1,255,255,0,0,normal
http,SF,1,0,0,1,123,255,0,0,normal
eco_i,SF,0,0,0,0.2,255,5,0,0,normal
http,SF,1,0,0,1,255,255,0,0,normal
http,SF,1,0,0,1,7,255,0,0,normal
http,SF,1,0,0,1,255,255,0,0,normal
netbios_ssn,S0,0,1,1,0.08,255,20,1,1,neptune
http,SF,1,0,0,1,255,255,0,0,normal
ftp_data,SF,1,0,0,1,238,63,0,0,normal
http,SF,1,0,0,1,28,255,0,0,normal
smtp,SF,1,0,0,1,79,166,0,0.01,normal
http,SF,1,0,0,1,255,228,0,0,normal
hostnames,S0,0,1,1,0.09,255,23,1,1,neptune
smtp,SF,1,0,0,1,146,172,0,0,normal
http,SF,1,0,0,1,26,255,0,0,normal
ecr_i,SF,0,0,0,1,255,138,0,0,smurf
smtp,SF,1,0,0,1,169,150,0,0,normal
bgp,S0,0,1,1,0.06,255,16,1,1,neptune
private,S0,0,1,1,0.07,255,10,1,1,neptune
http,SF,1,0,0,1,31,255,0,0,normal
private,S0,0,1,1,0.03,255,12,1,1,neptune
finger,S0,0,1,1,0.32,255,51,1,1,neptune
http,SF,1,0,0,1,255,255,0,0,normal
finger,S0,0,1,1,0.53,255,60,1,1,neptune
smtp,SF,1,0,0,1,4,174,0,0,normal
smtp,SF,1,0,0,1,220,67,0,0,normal
http,SF,1,0,0,1,255,228,0,0,normal
private,S0,0,1,1,0.24,255,9,1,1,neptune
other,REJ,0,0.2,0,0,255,1,0.27,0,satan
http,SF,1,0,0,1,36,255,0,0,normal
private,SF,0,0,0,0.5,255,8,0,0,satan
ctf,S0,0,1,1,0.05,255,14,1,1,neptune
courier,S0,0,1,1,0.16,255,19,1,1,neptune
private,RSTR,0,0,0,1,255,1,0,0,portsweep
private,S0,0,1,1,0.06,255,10,1,1,neptune
smtp,SF,1,0,0,1,255,121,0,0,normal
supdup,S0,0,1,1,0.03,255,4,1,1,neptune
ecr_i,SF,0,0,0,1,255,145,0,0,smurf
private,S0,0,1,1,0.02,255,2,1,1,neptune
http,SF,1,0,0,1,2,255,0,0,normal
domain_u,SF,0,0,0,1,255,255,0,0,normal
discard,S0,0,1,1,0.09,255,2,1,1,neptune
private,S0,0,1,1,0.29,255,20,1,1,neptune
private,SF,0,0,0,1,34,4,0,0,nmap
http,SF,1,0.33,0.05,1,64,255,0.02,0,normal
private,SF,0,0,0,1,255,2,0,0,satan
domain_u,SF,0,0,0,1,255,254,0,0,normal
ftp_data,SF,1,0,0,1,243,107,0,0,normal
private,S0,0,1,1,0.02,255,4,1,1,neptune
smtp,SF,1,0,0,1,200,117,0,0,normal
ftp_data,S0,0,1,1,0.03,255,9,1,1,neptune
eco_i,SF,0,0,0,1,1,255,0,0,ipsweep
ftp_data,SF,0,0,0,1,117,37,0.03,0,normal
smtp,SF,1,0,0,1,34,184,0,0,normal
name,S0,0,1,1,0.15,255,18,1,1,neptune
other,RSTR,0,0,0,1,255,2,0,0,portsweep
smtp,SF,1,0,0,1,255,188,0,0,normal
http,SF,1,0,0,1,96,128,0,0,normal
domain_u,SF,0,0,0,1,77,223,0,0,normal
time,S0,0,1,1,0,255,1,1,1,neptune
http,REJ,0,0,0,1,5,49,0,0,normal
Z39_50,S0,0,1,1,0.05,255,12,1,1,neptune
http,SF,1,0,0,1,60,255,0,0,normal
http,SF,1,0,0,1,116,116,0,0,back
http,SF,1,0.08,0.05,1,255,255,0.01,0.01,normal
other,SF,0,0,0,1,255,1,0,0,normal
private,REJ,0,0,0,0.18,255,16,0,0,neptune
imap4,REJ,0,0,0,0.06,255,14,0,0,neptune
http,SF,1,0,0,1,152,255,0,0,normal
ecr_i,SF,0,0,0,1,255,255,0,0,smurf
http,REJ,0,0,0,1,1,14,0,0,normal
domain_u,SF,0,0,0,1,170,137,0,0,normal
http,SF,1,0,0,1,207,255,0,0,normal
http,SF,1,0,0,1,255,255,0,0,normal
netbios_ns,REJ,0,0,0,0.03,255,8,0,0,neptune
http,REJ,0,0,0,1,12,51,0,0,normal
smtp,SF,1,0,0,1,175,158,0,0,normal
http,SF,1,0,0,1,255,254,0,0,normal
http,REJ,0,0,0,1,8,127,0,0.01,normal
ftp,SF,1,0,0,1,255,133,0,0,warezclient
smtp,SF,1,0,0,1,16,98,0,0,normal
ecr_i,SF,0,0,0,1,4,4,0,0,satan
ftp_data,SF,1,0,0,1,17,41,0,0,normal
smtp,SF,1,0,0,1,102,169,0,0,normal
domain_u,SF,0,0,0,1,255,247,0,0,normal
http,SF,1,0,0,1,41,255,0,0,normal
gopher,S0,0,1,1,0,255,1,1,1,neptune
printer,S0,0,1,1,0.5,255,4,1,1,neptune
link,S0,0,1,1,0.08,255,21,1,1,neptune
mtp,SH,0,1,1,1,255,1,1,1,nmap
private,S0,0,1,1,0.01,255,1,1,1,neptune
ldap,S0,0,1,1,0.08,255,10,1,1,neptune
http,SF,1,0,0,1,4,255,0,0,normal
uucp_path,S0,0,1,1,0.1,255,13,1,1,neptune
private,RSTR,0,0,0,1,155,1,0,0,portsweep
http,SF,1,0,0,1,189,255,0,0,normal
http,SF,1,0,0,1,255,255,0,0,normal
private,S0,0,1,1,0.21,255,11,1,1,neptune
systat,S0,0,1,1,0.04,255,18,1,1,neptune
Z39_50,S0,0,1,1,0.06,255,13,1,1,neptune
http,SF,1,0,0,1,255,255,0,0,normal
private,S0,0,1,1,0.02,255,6,1,1,neptune
private,S0,0,1,1,0.01,255,2,1,1,neptune
http,SF,1,0,0,1,49,255,0,0,normal
other,SF,0,0.06,0,0.06,255,1,0,0,normal
private,S0,0,1,1,0.04,18,9,0.89,1,neptune
X11,SF,0,0,0,1,1,1,0,0,normal
private,S0,0,1,1,0.08,255,11,1,1,neptune
http,SF,1,0,0,1,77,255,0,0,normal
http,SF,1,0,0,1,255,255,0,0,normal
http,SF,1,0,0,1,27,255,0,0,normal
http,REJ,0,0,0,1,12,255,0,0,normal
private,REJ,0,0,0,0.03,255,24,0,0,neptune
http,SF,1,0,0,1,11,11,0,0,back
http,SF,1,0,0,1,69,255,0,0,normal
iso_tsap,S0,0,1,1,0.07,255,16,1,1,neptune
http,SF,1,0,0,1,124,255,0,0,normal
http,SF,1,0,0,1,235,255,0,0,normal
http_443,REJ,0,0,0,0.02,255,2,0,0,neptune
domain_u,SF,0,0,0,0.33,113,108,0,0,normal
smtp,SF,1,0,0,0.04,255,8,0,0,normal
private,S0,0,1,1,0.02,255,4,1,1,neptune
http,SF,1,0,0,1,255,255,0,0,normal
http,SF,1,0,0,1,40,255,0,0,normal
domain_u,SF,0,0,0,1,255,240,0,0,normal
other,SF,0,0,0,1,168,168,0,0,normal
private,RSTR,0,0,0,1,255,2,0,0,portsweep
http,SF,1,0,0,1,255,255,0,0,normal
eco_i,SF,0,0,0,1,3,195,0,0,nmap
bgp,S0,0,1,1,0,255,20,1,1,neptune
other,SF,0,0,0,1,255,1,0,0,normal
ntp_u,SF,0,0,0,1,17,42,0,0,normal
private,REJ,0,0,0,0.08,255,19,0,0,neptune
domain_u,SF,0,0,0,1,255,172,0,0,normal
private,S0,0,1,1,0.05,255,5,1,1,neptune
private,SF,0,0,0,0.14,255,229,0,0,normal
finger,RSTO,0,0,0,0.1,255,14,0,0,neptune
domain_u,SF,0,0,0,1,246,225,0,0,normal
smtp,SF,1,0,0,1,66,54,0.02,0,normal
ftp_data,SF,1,0,0,1,255,101,0,0,normal
http,SF,1,0,0,1,1,255,0,0,normal
http,SF,1,0,0,1,255,255,0,0,normal
http,SF,1,0,0,1,255,255,0,0,normal
ldap,S0,0,1,1,0.1,255,8,1,1,neptune
ecr_i,SF,0,0,0,1,209,209,0,0,smurf
private,S0,0,1,1,0.08,234,16,0.94,1,neptune
eco_i,SF,0,0,0,1,2,154,0,0,ipsweep
finger,S0,0,1,1,0.52,255,72,1,1,neptune
http,SF,1,0,0,1,255,255,0,0,normal
telnet,SF,1,0,0,1,224,37,0,0.03,normal
domain_u,SF,0,0,0,1,121,62,0,0,normal
eco_i,SF,0,0,0,1,2,96,0,0,ipsweep
http_443,S0,0,1,1,0.24,255,25,1,1,neptune
http,REJ,0,0,0,1,59,219,0,0,normal
private,S0,0,1,1,0.11,255,12,1,1,neptune
ctf,S0,0,1,1,0.02,255,5,1,1,neptune
http,SF,1,0,0,1,255,255,0,0,normal
http,REJ,0,0,0,1,2,31,0,0,normal
nnsp,S0,0,1,1,0.08,255,27,1,1,neptune
http,SF,1,0,0,1,255,255,0,0,normal
private,S0,0,1,1,0.1,255,17,1,1,neptune
Z39_50,REJ,0,0,0,0.04,255,8,0,0,neptune
ftp_data,SF,1,0,0,1,35,87,0,0,normal
http,SF,1,0,0,1,8,255,0,0,normal
http,SF,1,0,0,1,255,255,0.01,0.01,normal
discard,S0,0,1,1,0.02,255,4,1,1,neptune
telnet,S0,0,1,1,1,100,60,0.98,0.97,neptune
http,S1,1,0.5,0.33,1,255,255,0.01,0.01,normal
ftp_data,REJ,0,0,0,0.07,255,20,0,0,neptune
private,S0,0,1,1,0.04,255,5,1,1,neptune
http,SF,1,0,0,1,255,255,0,0,normal
private,S0,0,1,1,0,255,3,1,1,neptune
http,SF,1,0,0,1,45,255,0,0.01,normal
ftp_data,SF,0,0,0,1,255,117,0,0.01,normal
private,S0,0,1,1,0.13,255,14,1,1,neptune
http,SF,1,0,0,1,5,255,0,0,normal
eco_i,SF,0,0,0,1,1,75,0,0,ipsweep
sunrpc,S0,0,1,1,0.01,255,3,1,1,neptune
private,S0,0,1,1,0.09,255,18,1,1,neptune
courier,S0,0,1,1,0.01,255,1,1,1,neptune
http,SF,1,0,0,1,196,255,0,0,normal
private,REJ,0,0,0,1,28,1,0,0,ipsweep
urp_i,SF,0,0,0,0.33,255,17,0,0,normal
http,REJ,0,0,0,1,131,255,0.01,0,normal
login,S0,0,1,1,0.23,255,24,1,1,neptune
http,SF,1,0,0,1,11,111,0,0,normal
private,S0,0,1,1,0.09,255,18,1,1,neptune
ftp_data,SF,0,0,0,1,255,18,0.78,0,normal
http,S0,0,0.5,0.33,1,15,255,0.07,0,normal
ftp,SF,1,0,0,1,255,49,0,0,normal
supdup,REJ,0,0,0,0.06,255,14,0,0,neptune
smtp,S0,0,1,1,1,111,131,0.98,0.37,neptune
courier,S0,0,1,1,0.17,255,25,1,1,neptune
http,SF,1,0,0,1,2,14,0,0,normal
http,SF,1,0,0,1,19,255,0,0,normal
http,SF,1,0,0,1,228,255,0,0,normal
domain_u,SF,0,0,0,1,255,255,0,0,normal
other,SF,0,0,0,1,255,1,0,0,normal
private,S0,0,1,1,0.05,255,18,1,1,neptune
http,S2,1,1,0.04,1,179,255,0.01,0,normal
courier,S0,0,1,1,0.16,255,23,1,1,neptune
netstat,S0,0,1,1,0.12,255,16,1,1,neptune
smtp,S0,0,0.66,1,0.01,255,1,0.5,1,portsweep
smtp,SF,1,0,0,1,207,241,0,0,normal
courier,S0,0,1,1,0.05,255,6,1,1,neptune
domain_u,SF,0,0,0,0.99,255,236,0,0,normal
domain_u,SF,0,0,0,1,255,254,0,0,normal
http,SF,1,0,0,1,255,255,0,0,back
pop_2,S0,0,1,1,0.06,255,19,1,1,neptune
private,SF,0,0,0,1,255,60,0.01,0,teardrop
ldap,S0,0,1,1,0.05,255,13,1,1,neptune
Z39_50,S0,0,1,1,0.05,255,12,1,1,neptune
ecr_i,SF,0,0,0,1,255,255,0,0,smurf
http,S0,0,1,1,0.43,255,65,1,1,neptune
private,REJ,0,0,0,0.03,255,4,0,0,neptune
klogin,REJ,0,0,0,0.17,255,19,0,0,neptune
private,SF,0,0,0,0.22,255,24,0,0,satan
courier,REJ,0,0,0,0.5,255,1,0,0,portsweep
http,SF,1,0,0,1,255,255,0,0,normal
http,SF,1,0.25,0.2,1,255,255,0,0,normal
courier,S0,0,1,1,0.06,255,7,1,1,neptune
http,SF,1,0,0,1,255,255,0,0,normal
telnet,S1,1,1,1,1,171,18,0.02,0.11,normal
private,S0,0,1,1,0.07,255,5,1,1,neptune
private,RSTR,0,0,0,1,255,2,0,0,portsweep
uucp_path,S0,0,1,1,0.08,255,22,1,1,neptune
domain_u,SF,0,0,0,1,255,241,0,0,normal
http,SF,1,0,0,1,255,255,0,0,normal
smtp,SF,1,0,0,1,255,11,0,0,normal
private,S0,0,1,1,0.12,255,20,1,1,neptune
http,SF,1,0,0,1,23,232,0,0,normal
http,SF,1,0,0,1,255,255,0,0,normal
http,SF,1,0,0,1,34,255,0,0,normal
ftp_data,S0,0,1,1,0.03,255,6,1,1,neptune
http,SF,1,0,0,1,137,255,0,0,normal
domain_u,SF,0,0,0,1,255,254,0,0,normal
http,SF,1,0,0,1,255,255,0,0,normal
private,SF,0,0,0,1,255,57,0,0,teardrop
http,SF,1,0,0,1,255,255,0,0,normal
http,SF,1,0,0,1,255,255,0,0,normal
private,S0,0,1,1,0.03,104,18,1,1,neptune
private,S0,0,1,1,0.1,255,12,1,1,neptune
ctf,REJ,0,0,0,0,255,1,0,0,neptune
domain_u,SF,0,0,0,1,255,223,0,0,normal
finger,SF,0,0,0,0.5,255,8,0,0,normal
domain_u,SF,0,0,0,0.99,255,243,0,0,normal
private,S0,0,1,1,0.38,255,12,1,1,neptune
